url,review_id,author_id,author,position,company_size,stars,date,title,text,tags,review_url,product_url,product_name,page,vendor_name,pages,sort_filter
"https://www.g2.com/products/zapier/reviews",9812130,4586659,"Kim B.","Head of Product","Small-Business (50 or fewer emp.)",5,"2024-06-20","Zapier has allowed us to scale our business at the fraction of the cost","[""Question: What do you like best about Zapier? - Answer: It is incredibly easy to use and implement. We've been able to set up processes for our business within minutes instead of weeks and the customisation is really great for a growing business that changes processes often as we scale. Given the number of different integrations, we've been able to connect about 5 different systems"",""Question: What do you dislike about Zapier? - Answer: The historic view is a bit difficult to make sense of, and it would be nice for the coding steps to have more guidelines, although the AI generation works kind of okay for this"",""Question: What problems is Zapier solving and how is that benefiting you? - Answer: We're a small business exiting the start up phase. Our development is outsourced and costly, so we've been able to use Zapier to integrate different standalone services that serve us, into one cohesive, automated system that allows us to scale. This has reduced the overheads in certain operations by 90%, and was all done by a Senior PM instead of a whole dev team. The configurability has made it very easy to update systems as we've scaled and changed processes at 0 cost.""]","[""Validated Reviewer"",""Verified Current User"",""Review source: G2 invite"",""Incentivized Review""]","https://www.g2.com/products/zapier/reviews/zapier-review-9812130","https://www.g2.com/products/zapier/reviews","Zapier",5,"Zapier",1,"most_recent"
"https://www.g2.com/products/zapier/reviews",3662101,668506,"Carl M.","Publisher, Water. desalination + reuse","Mid-Market (51-1000 emp.)",5,"2019-11-14","Great service  - the world is now a better place!","[""Question: What do you like best about Zapier? - Answer: Very easy to connect diverse systems, without expensive development work and easy to keep all the integrations going - saves us so much time and money."",""Question: What do you dislike about Zapier? - Answer: There's not really anything i dislike - it took a little bit of working out how to use custom webhooks when there isn't an off the shelf integration. But their support were very helpful"",""Question: Recommendations to others considering Zapier: - Answer: its great"",""Question: What problems is Zapier solving and how is that benefiting you? - Answer: We are connecting lots of systems that won't talk to each other on their own and saving a ton of time and money with automations""]","[""Validated Reviewer"",""Verified Current User"",""Review source: Seller invite"",""Incentivized Review""]","https://www.g2.com/products/zapier/reviews/zapier-review-3662101","https://www.g2.com/products/zapier/reviews","Zapier",80,"Zapier",1,"most_recent"
"https://www.g2.com/products/zapier/reviews",5310295,2280910,"Cathy L.","Board Member","Small-Business (50 or fewer emp.)",5,"2022-02-01","Fantastic time saver and automation tool!","[""Question: What do you like best about Zapier? - Answer: How simple it is to integrate two different programs together.  I love the simple \""step-by-step\"" walkthough that Zapier gives you."",""Question: What do you dislike about Zapier? - Answer: I wish it integrated with a few more tools - but they're fairly specific ones that my clients use, so not surprising that it doesn't know those ones.  (TicketSpice, Reg Fox etc.)"",""Question: Recommendations to others considering Zapier: - Answer: I've been able to save time on a lot of manual tasks that would normally slow everything down.  It's great for productivity and I recommend it to colleagues and fellow entrepreneurs."",""Question: What problems is Zapier solving and how is that benefiting you? - Answer: Integrating Eventbrite and Zoom - sending calendar notices to clients when they sign up for workshops.   We're also connecting forms to Google Sheets for my clients to sort data.""]","[""Validated Reviewer"",""Verified Current User"",""Review source: G2 invite"",""Incentivized Review""]","https://www.g2.com/products/zapier/reviews/zapier-review-5310295","https://www.g2.com/products/zapier/reviews","Zapier",46,"Zapier",1,"most_recent"
"https://www.g2.com/products/zapier/reviews",5303306,2278939,"Josh d.","Content Marketing Specialist","Small-Business (50 or fewer emp.)",4.5,"2022-01-28","Easy to use","[""Question: What do you like best about Zapier? - Answer: Zapier lets me connect all sorts of different programs automatically, so changes in one affect all the others. It's easy to set up, and it's easy to monitor, as well."",""Question: What do you dislike about Zapier? - Answer: Some programs don't automate well with Zapier. That's not a fault as Zapier, but it still limits its effectiveness. I've had trouble trying to update contacts in Brivity, for instance, because Brivity treats new contacts and updated contacts as completely separate actions, which makes integrating via Zapier impossible--unlike, say, MailChimp, which has \""add or update a contact\"" as a single action."",""Question: What problems is Zapier solving and how is that benefiting you? - Answer: I've connected WuFoo forms to MailChimp and Smartsheet. This lets our audience send us information, automatically join our email list, and log their information in our archive--all without any manual work from us.""]","[""Validated Reviewer"",""Review source: G2 invite"",""Incentivized Review""]","https://www.g2.com/products/zapier/reviews/zapier-review-5303306","https://www.g2.com/products/zapier/reviews","Zapier",46,"Zapier",1,"most_recent"
"https://www.g2.com/products/zapier/reviews",3390592,1014537,"","","Small-Business (50 or fewer emp.)",5,"2019-10-10","One of the most versatile and powerful tools available for business","[""Question: What do you like best about Zapier? - Answer: The system has allowed us to automated and connect tools that were never connected before. It makes sharing information and keeping things up to date so much easier. I can't recommend the tool more than I do. One of the biggest parts of my job is using it."",""Question: What do you dislike about Zapier? - Answer: Just wish that some of the tools we used were available on the platform, but that's not a zapier issue. Zapier works just like advertised, if not better."",""Question: Recommendations to others considering Zapier: - Answer: Keep looking for ways to use it more, you'll constantly find ways to make other tasks simpler by using it."",""Question: What problems is Zapier solving and how is that benefiting you? - Answer: It has helped automate our billing process, our marketing process, and customer support processes. We use it in every department to make everyone's live's easier.""]","[""Validated Reviewer"",""Verified Current User"",""Review source: G2 invite"",""Incentivized Review""]","https://www.g2.com/products/zapier/reviews/zapier-review-3390592","https://www.g2.com/products/zapier/reviews","Zapier",86,"Zapier",1,"most_recent"
"https://www.g2.com/products/zapier/reviews",8244854,2296283,"Jeremy B.","Owner","Small-Business (50 or fewer emp.)","","2023-06-22","Upgraded and Cancellation Issues","[""Question: What do you like best about Zapier? - Answer: Nothing, we are now using Power Automate to tackle all of our integration needs."",""Question: What do you dislike about Zapier? - Answer: How no matter how many times I sign up for a Free account, I manage to get charged for months of a paid account."",""Question: What problems is Zapier solving and how is that benefiting you? - Answer: Zapier used to be great. However their business model and price point for what they offer is just a lost cause now. It's 2023, most of their Zaps should be free.""]","[""Validated Reviewer"",""Verified Current User"",""Review source: Organic""]","https://www.g2.com/products/zapier/reviews/zapier-review-8244854","https://www.g2.com/products/zapier/reviews","Zapier",21,"Zapier",1,"most_recent"
"https://www.g2.com/products/zapier/reviews",2532464,811160,"Adam B.","Digital Marketer","Small-Business (50 or fewer emp.)",4.5,"2019-06-17","A Must Use Tool","[""Question: What do you like best about Zapier? - Answer: It is the duct-tape between programs I use in the business that saves me a lot of time. It will automatically pull information from one program and populate it exactly how I want in another one."",""Question: What do you dislike about Zapier? - Answer: One Downside, is there is no if-then statements or constant looping capabilities."",""Question: What problems is Zapier solving and how is that benefiting you? - Answer: I am solving the time consumption of me having to hand connect things. Zapier allows me to link all the programs I use, allowing me to do extra connections I would not have had the time to before hand. Since it will pull information from one program format it to my needs and populate it in another desired program it allows me to automate a lot of work I would have to to otherwise.""]","[""Validated Reviewer"",""Review source: G2 Gives Campaign"",""Incentivized Review""]","https://www.g2.com/products/zapier/reviews/zapier-review-2532464","https://www.g2.com/products/zapier/reviews","Zapier",92,"Zapier",1,"most_recent"
"https://www.g2.com/products/zapier/reviews",2414695,881908,"Colton M.","Senior Human Resources Recruiter","Enterprise (> 1000 emp.)",4,"2019-06-02","Zapier","[""Question: What do you like best about Zapier? - Answer: It allows to automate actions between multiple web app of my daily work, making it easier to automate my tasks that were long and tedious to do what I remove that burden because there are parts of my work that I find tedious to do but I leave that job to zapier so that he can do it for me and surely he does it well without mistakes that something goes wrong  Its price is very comfortable and flexible to pay what I do not find inconveniences because they developed several plans with different values ​​to be able to choose the one that creates more convenient"",""Question: What do you dislike about Zapier? - Answer: I have not had any problems with the platform of zapier everything has been correct and its function is very basic to what I learned in a very easy way its operation to integrate with the other platforms that execute actions with an excellent service"",""Question: What problems is Zapier solving and how is that benefiting you? - Answer: It saves me hours and hours of work with the automation of tasks between platforms and thus make my work more productive with the security that every task that I automate is well done without error index, in general it helps me a lot to my work and that of the other colleagues who use the platform getting the benefit of saving time to perform other tasks that can not be automated due to their complexity that need to be more controlled""]","[""Validated Reviewer"",""Verified Current User"",""Review source: G2 invite"",""Incentivized Review""]","https://www.g2.com/products/zapier/reviews/zapier-review-2414695","https://www.g2.com/products/zapier/reviews","Zapier",92,"Zapier",1,"most_recent"
"https://www.g2.com/products/zapier/reviews",2402291,855292,"Arthur H.","Project Delivery Manager","Mid-Market (51-1000 emp.)",4.5,"2019-05-31","All information integrated in one place","[""Question: What do you like best about Zapier? - Answer: You can put multiple applications within the system with a few clicks. This is a good way to have many accounts and functions organized in one place and get a better performance of all of them.  You do not need extensive knowledge to operate all the integrated applications within the program, this is very positive, since anyone in our company can make new integrations and use zapier to get their tasks done in a shorter time.  The data and information of contacts or other applications are inserted inside the platform and allows you to use it in different places."",""Question: What do you dislike about Zapier? - Answer: I have not had any problems with the application, but I think it would be good if in the future they would add more automatic integrations to make the system even bigger."",""Question: Recommendations to others considering Zapier: - Answer: I think if you are a person or company that is looking for a way to better organize your work and integrate different applications in one place effectively you should think about using Zapier, as it offers many tools to optimize all resources and generate greater ease when it comes to working with many different applications."",""Question: What problems is Zapier solving and how is that benefiting you? - Answer: All companies usually have a wide variety of applications and therefore any tool that helps manage information more easily is a very important advantage in time and quality.  Zapier is one of those tools that serve to provide business benefits in the form of time, resources and ease to properly manage different tasks, events and information.""]","[""Validated Reviewer"",""Review source: G2 invite"",""Incentivized Review""]","https://www.g2.com/products/zapier/reviews/zapier-review-2402291","https://www.g2.com/products/zapier/reviews","Zapier",92,"Zapier",1,"most_recent"
"https://www.g2.com/products/zapier/reviews",3667681,1143174,"Andy N.","Senior Engineering Manager","Enterprise (> 1000 emp.)",5,"2019-11-15","Thanks to Zapier it is now possible to integrate all your web applications.","[""Question: What do you like best about Zapier? - Answer: The best thing about Zapier is that it works for other applications as a centralisation software. With the use of Zaps, activities can be managed from a single panel, but they are intended for different applications like social networks, emails, project management systems, etc. Zapier is so accurate that you can set up a multitude of tasks, such as sending emails or notes, when a client watches a certain entire video, and thus monitors the activities of the various platforms in a single field of work."",""Question: What do you dislike about Zapier? - Answer: What I don't like about Zapier is that when taking test data, it only takes the latest events into account; this is an issue if I want to use older events. And in certain activities I want to do with this software, that slightly limits me. But Zapier is still a very good tool and there are more advantages than its disadvantages, despite these inconveniences."",""Question: Recommendations to others considering Zapier: - Answer: The key to using Zapier is to learn how to create, use and manage zaps, so the activities are simple and quick. If you are a beginner and you ask for assistance from your always available helpdesk, and can direct you during your first stages, I would suggest doing a little research on the internet. The technology is perfect for integration and is definitely worth trying with a variety of applications."",""Question: What problems is Zapier solving and how is that benefiting you? - Answer: With just a few settings, Zapier helps us to combine all our software into a single tool, allowing us to save lots of time and effort and to reproduce data quickly and efficiently through different means. With the method, our productivity levels have increased considerably and the development of our activities has been facilitated.""]","[""Validated Reviewer"",""Review source: G2 invite"",""Incentivized Review""]","https://www.g2.com/products/zapier/reviews/zapier-review-3667681","https://www.g2.com/products/zapier/reviews","Zapier",75,"Zapier",1,"most_recent"
"https://www.g2.com/products/zapier/reviews",7934949,4195148,"Arham H.","","Small-Business (50 or fewer emp.)",4,"2023-04-11","Zapier for No Code Database","[""Question: What do you like best about Zapier? - Answer: Zapier makes connecting no-code tools relatively frictionless. I have no experience with databases, but was able to use Zapier to push data on Bubble to a spreadsheet, where I could perform more interesting operations on it"",""Question: What do you dislike about Zapier? - Answer: Zapier can be spotty in connecting to some applications on a case-by-case basis (ie. I struggled a bit with ActiveCamapaign. However, on a platform level, I don't think improvements are necessary."",""Question: What problems is Zapier solving and how is that benefiting you? - Answer: It is connecting our database from a no-code platform to scripts we run that integrate with other APIs, and getting to production without writing our own webhooks.""]","[""Validated Reviewer"",""Verified Current User"",""Review source: G2 invite"",""Incentivized Review""]","https://www.g2.com/products/zapier/reviews/zapier-review-7934949","https://www.g2.com/products/zapier/reviews","Zapier",26,"Zapier",1,"most_recent"
"https://www.g2.com/products/zapier/reviews",7902703,4144821,"Sandy L.","","Mid-Market (51-1000 emp.)",4,"2023-04-03","data automation","[""Question: What do you like best about Zapier? - Answer: No coding background needed. Highly customizable"",""Question: What do you dislike about Zapier? - Answer: there's a bit learning curve if Webhook needs to used for data automation"",""Question: What problems is Zapier solving and how is that benefiting you? - Answer: Zapier was able to help me link Quartzy and pull data into Google sheet automatically""]","[""Validated Reviewer"",""Verified Current User"",""Review source: G2 invite"",""Incentivized Review""]","https://www.g2.com/products/zapier/reviews/zapier-review-7902703","https://www.g2.com/products/zapier/reviews","Zapier",26,"Zapier",1,"most_recent"
"https://www.g2.com/products/zapier/reviews",7482911,3884529,"J N.","Civil Draftsman","Small-Business (50 or fewer emp.)",4,"2023-08-27","Great service to automate actions between different frequently used web applications","[""Question: What do you like best about Zapier? - Answer: It has a large number of functionalities and is easy to use. Reasonable price and has a friendly interface. Saves a lot of time and allows you to store workflows on Google drive."",""Question: What do you dislike about Zapier? - Answer: There is little to say, to add something it could have more documentation, but it works really well. Sometimes it is a bit confusing how to connect some application."",""Question: What problems is Zapier solving and how is that benefiting you? - Answer: I can sync apps automatically, for example, between Gmail, LinkedIn and SMS messages. It means a significant saving of time, avoiding the repetition of processes, and allowing me to use that time on other things.""]","[""Validated Reviewer"",""Review source: G2 Gives Campaign"",""Incentivized Review""]","https://www.g2.com/products/zapier/reviews/zapier-review-7482911","https://www.g2.com/products/zapier/reviews","Zapier",18,"Zapier",1,"most_recent"
"https://www.g2.com/products/zapier/reviews",4934391,1533887,"Mohan Lal D.","Marketing Automation Specialist","Small-Business (50 or fewer emp.)",5,"2023-08-12","My favorite Integration Tool for Automations","[""Question: What do you like best about Zapier? - Answer: The best part about Zapier is that it has become the solution to \""Would I be able to Integrate things with the Platform that I'm already using?\""  I've come across various tools that didn't provide direct integration options with CRM that we were using, and Zapier helped in solving those Integration issues for us. And, this to the point that nowadays if someone asks me, \""is there an integration option available for particular Software?\"" Then, I say Yes, there would be; if not, we can use Zapier."",""Question: What do you dislike about Zapier? - Answer: When you face an integration issue, you end up contacting Zapier, & all involve vendors to figure out the cause of the issue; which causes kind of causes delay in sorting issues.  Also, the Zap & Tasks Limit in initial plans seem low."",""Question: Recommendations to others considering Zapier: - Answer: If you are looking for an easy-to-implement solution for Integrating two apps, then give it a try."",""Question: What problems is Zapier solving and how is that benefiting you? - Answer: I've been using Zapier for integrating apps, so the data flows from Opt-in to Marketing Automation platform / CRM seamlessly. Benefit of Zapier is, that you don't need to deal with much of technical stuff about APIs, & can start with Integrating things right away.""]","[""Validated Reviewer"",""Verified Current User"",""Review source: G2 invite"",""Incentivized Review""]","https://www.g2.com/products/zapier/reviews/zapier-review-4934391","https://www.g2.com/products/zapier/reviews","Zapier",18,"Zapier",1,"most_recent"
"https://www.g2.com/products/zapier/reviews",8462734,3895123,"Dennis M.","Admin","Small-Business (50 or fewer emp.)",5,"2023-08-11","Always can find a way to connect apps and make them work automatically","[""Question: What do you like best about Zapier? - Answer: The many apps they support to create a connection and automation to work successfully"",""Question: What do you dislike about Zapier? - Answer: The only downside, is sometimes the triggers don't start in time or its delayed"",""Question: What problems is Zapier solving and how is that benefiting you? - Answer: Connecting apps to cross each other and have data where it's needed""]","[""Validated Reviewer"",""Verified Current User"",""Review source: G2 invite"",""Incentivized Review""]","https://www.g2.com/products/zapier/reviews/zapier-review-8462734","https://www.g2.com/products/zapier/reviews","Zapier",18,"Zapier",1,"most_recent"
"https://www.g2.com/products/zapier/reviews",5229536,2182205,"Ahmed A.","AML & CTF Compliance Analyst","Enterprise (> 1000 emp.)",5,"2022-01-04","If you want Integration between several apps so you mean Zapier","[""Question: What do you like best about Zapier? - Answer: Zapier considered on of the best integrated apps ,We use for integration between several used apps in my company also it helps in building automated workflow processes,and to executes tasks automatically and also for scheduling the to do list , it can be easily integrated to alot of spreadsheets like Google Docs and Google sheets and slack"",""Question: What do you dislike about Zapier? - Answer: Sometimes there are some integrated apps not giving the full features of the app which need some enhancements also the customer support takes time in responding for any issue but after solving these issues in the integration all is going great"",""Question: What problems is Zapier solving and how is that benefiting you? - Answer: We have several apps like Google sheets and Google Docs and slack and zoom and Zoho ,Etc all of these apps are integrated into Zapier which give the user ease of access and scheduling all the tasks at one time and one place ,We can consider Zapier as our company swiss knife one app and different functions""]","[""Validated Reviewer"",""Review source: G2 invite"",""Incentivized Review""]","https://www.g2.com/products/zapier/reviews/zapier-review-5229536","https://www.g2.com/products/zapier/reviews","Zapier",48,"Zapier",1,"most_recent"
"https://www.g2.com/products/zapier/reviews",5245604,1552458,"Danielle N.","Video Editor + Social Media Content Creator","Small-Business (50 or fewer emp.)",3.5,"2022-01-03","Helpful tool for automating repetitive tasks, but setup can get complex","[""Question: What do you like best about Zapier? - Answer: I like that Zapier can take care of mundane repetitive tasks for me, so I can focus on other activities based on my interests and expertise. Once a Zap is set up, it works \""in the background\"" and saves me a lot of time and energy. I also appreciate all the Zapier templates available. Templates give you a starting point and make Zap setup much easier. Mostly all you have to do is fill in your own info. Finally, Zapier seems to be a widely recognized integration tool. I've yet to come across a tool that does NOT integrate with Zapier."",""Question: What do you dislike about Zapier? - Answer: Even though a wide range of apps integrate with Zapier, sometimes specific features of an app are not accessible in Zapier. That's when finding a workaround to achieve your objective can get complicated and require considerable ingenuity. That said, the challenges mainly arise when trying to \""make\"" Zapier do something it was not really designed for. Zapier customer support seems to only be available by email - no live chat or phone support. Sometimes if my issue ends up spanning multiple emails, a different person steps in midway and I've had to bring them up to speed. But overall, my experience with Zapier support has been satisfactory."",""Question: Recommendations to others considering Zapier: - Answer: Look for existing templates that do what you want to achieve with the apps you are using. Templates can save you time and frustration from trying to figure out your Zap totally from scratch."",""Question: What problems is Zapier solving and how is that benefiting you? - Answer: My client uses Revue for her newsletter and Kajabi for email marketing. I use Zapier to help keep the email lists in sync between platforms. If someone subscribes or subscribes in Revue, they need to be added or removed from Kajabi; and vice versa.""]","[""Validated Reviewer"",""Review source: G2 invite"",""Incentivized Review""]","https://www.g2.com/products/zapier/reviews/zapier-review-5245604","https://www.g2.com/products/zapier/reviews","Zapier",48,"Zapier",1,"most_recent"
"https://www.g2.com/products/zapier/reviews",5241780,2030285,"G N V Ravi T.","Customer Success - Product","Mid-Market (51-1000 emp.)",4.5,"2021-12-31","CONNECT ANY APP","[""Question: What do you like best about Zapier? - Answer: 1. Be a bridge between multiple API integrations 2. Can help to be on top of tasks and responses 3. Ability to view the history of Zapps 4. Recommendations based on our usage"",""Question: What do you dislike about Zapier? - Answer: 1. Should give an option to delete the existing integrations to replace"",""Question: What problems is Zapier solving and how is that benefiting you? - Answer: 1. Be a bridge between multiple API integrations 2. Can help to be on top of tasks and responses 3. Ability to view the history of Zapps 4. Recommendations based on our usage""]","[""Validated Reviewer"",""Verified Current User"",""Review source: G2 invite"",""Incentivized Review""]","https://www.g2.com/products/zapier/reviews/zapier-review-5241780","https://www.g2.com/products/zapier/reviews","Zapier",48,"Zapier",1,"most_recent"
"https://www.g2.com/products/zapier/reviews",8936129,4704393,"Samuel M.","HR Director","Small-Business (50 or fewer emp.)",5,"2023-12-01","Flexible Automation Tool","[""Question: What do you like best about Zapier? - Answer: Flexibility, ease of use, high potential, great features, easy to implement"",""Question: What do you dislike about Zapier? - Answer: A little clunky and aesthetically minimal"",""Question: What problems is Zapier solving and how is that benefiting you? - Answer: Zapier allowed me to create pretty complex automated workflows, pretty much anything I imagined could be created !""]","[""Validated Reviewer"",""Review source: G2 invite"",""Incentivized Review""]","https://www.g2.com/products/zapier/reviews/zapier-review-8936129","https://www.g2.com/products/zapier/reviews","Zapier",13,"Zapier",1,"most_recent"
"https://www.g2.com/products/zapier/reviews",3378100,454663,"Thomas N.","Director of Integrated Marketing","Mid-Market (51-1000 emp.)",5,"2019-10-08","Amazingly simple","[""Question: What do you like best about Zapier? - Answer: I was skeptical about using the app, but finally started to use it. No need to understand programming. Simply figure out what you want to do and start building Zaps. If it works great, if not, delete it and build another one, make it as simple or complicated as you like. Error message and any issues are reported instantly to the communication platform of your choice."",""Question: What do you dislike about Zapier? - Answer: Had some issues with connecting to custom field in Dynamics CRM, but Zap Support was right on it. Couldn't be zappier!"",""Question: What problems is Zapier solving and how is that benefiting you? - Answer: Connecting platforms and exchange data without having to get a consultant or programmer involved.""]","[""Validated Reviewer"",""Verified Current User"",""Review source: G2 Gives Campaign"",""Incentivized Review""]","https://www.g2.com/products/zapier/reviews/zapier-review-3378100","https://www.g2.com/products/zapier/reviews","Zapier",87,"Zapier",1,"most_recent"
"https://www.g2.com/products/zapier/reviews",3359572,1054363,"Ezra S.","Business Development and Instructor","Small-Business (50 or fewer emp.)",5,"2019-10-04","We use Zapier and recommend it to our customers","[""Question: What do you like best about Zapier? - Answer: We use Zapier to connect our product walkthrough app (Appcues) to our customer relationship management tool (Intercom)."",""Question: What do you dislike about Zapier? - Answer: I don't dislike Zapier at all. There have been some situations where I had difficulty understanding why I couldn't connect one app to another. Later I realized that both apps offered triggers only (no actions), and so neither could be set up relative to the other. This wasn't clear until I spent some time in the app. Maybe the messaging could be more clear for new users."",""Question: What problems is Zapier solving and how is that benefiting you? - Answer: With Zapier we can listen for Appcue form responses and trigger intercom actions that generate tags and assign them to users. This helps us with our email campaign segmenting and lets us speak to customers on their terms.""]","[""Validated Reviewer"",""Verified Current User"",""Review source: G2 invite"",""Incentivized Review""]","https://www.g2.com/products/zapier/reviews/zapier-review-3359572","https://www.g2.com/products/zapier/reviews","Zapier",87,"Zapier",1,"most_recent"
"https://www.g2.com/products/zapier/reviews",3347756,851674,"If Q.","Digital Marketing Manager","Mid-Market (51-1000 emp.)",4,"2019-10-03","For a non-dev person, the best connector on the market","[""Question: What do you like best about Zapier? - Answer: The sheer amount of platforms you can connect. The amazing, and i mean this, AMAZING support. The ability to check if your zaps (instances) are firing or failing. All in all, it's a tool that every non-dev marketer needs to have."",""Question: What do you dislike about Zapier? - Answer: Main issue: The ability to choose custom triggers for certain platforms. e.g. Airtable to Slack. The triggers that Zapier offers for certain products can't be changed so you can only do A or B or C. What if you want to do E or F? Unless the first platform offers a webhook, you can't do E or F.  Second, Not all zaps are INSTANT. Some are, i belive, polling triggers. So, they fire up every 5 to 15 minutes. Which triggers are instant? you can't control that. Slack is instantly fired. Airtable? no. Salesforce? No. So you have to come up with hacks to make it work."",""Question: Recommendations to others considering Zapier: - Answer: If you want complete control over your integrations AND you know coding or know someone who does, then there are a few other tools you should look at first.  For everyone else, marketers, product managers, interns, your parents, your dog... use Zapier.  And the support, I have yet to have any issue with it. I sometimes feel like they go above and beyond to help you out and that hasn't changed. That alone has won me as a customer for life (Or, until they sellout to Facebook or another giant)."",""Question: What problems is Zapier solving and how is that benefiting you? - Answer: Connecting a wide variety of platforms together. I use Zapier to send alerts to our Slack whenever someone fills in a form on the website.  I use it's table lookup feature to ensure typos in job titles in Salesforce are automatically removed.  We use it to fix data in Marketo.  I mean, we solve tonnes of problems with it.""]","[""Validated Reviewer"",""Verified Current User"",""Review source: G2 invite"",""Incentivized Review""]","https://www.g2.com/products/zapier/reviews/zapier-review-3347756","https://www.g2.com/products/zapier/reviews","Zapier",87,"Zapier",1,"most_recent"
"https://www.g2.com/products/zapier/reviews",995364,615198,"Ashli S.","Digital Marketing Director","Small-Business (50 or fewer emp.)",4,"2018-10-19","Inexpensive solution for moving around data","[""Question: What do you like best about Zapier? - Answer: I use Zapier to connect data between my CRM and Google Sheets so I can send info to Google Data Studio.    Zapier allows me to update data for dashboards in real time, and was fairly easy for a non-programming person like myself to figure out.   I also use Zap to transfer customer information for contracts from my CRM to my Sales/Proposal tool."",""Question: What do you dislike about Zapier? - Answer: Learning curve was steeper for a non computer programmer such as me.  Limited video help, but lots of online documentation."",""Question: Recommendations to others considering Zapier: - Answer: Be patient with help tickets, the customer service response is slow."",""Question: What problems is Zapier solving and how is that benefiting you? - Answer: My CRM has limited data visualization/dashboards and I am challenged with incorporating custom KPI's into reports.   Instead, I zap my data in Sheets then Data Studio and can visually see in real-time the stats and performance of my Sales and Customer Service teams.""]","[""Validated Reviewer"",""Review source: G2 invite"",""Incentivized Review""]","https://www.g2.com/products/zapier/reviews/zapier-review-995364","https://www.g2.com/products/zapier/reviews","Zapier",100,"Zapier",1,"most_recent"
"https://www.g2.com/products/zapier/reviews",8206170,4348680,"","","Small-Business (50 or fewer emp.)",4.5,"2023-06-12","Zapier Helps Save the Day","[""Question: What do you like best about Zapier? - Answer: Zapier is great for connecting together all the different softwares that I use, saving me time and money making sure that they all can share information and make it easy so I don't have to manually do everything."",""Question: What do you dislike about Zapier? - Answer: Zapier is pretty expensive for each zap that you send because it can really add up when you are doing things like sending emails or text messages to clients. Over the course of a year, it really adds up."",""Question: What problems is Zapier solving and how is that benefiting you? - Answer: I have different programs that share client information that all need to talk together to effectively run my marketing campaigns and Zapier helps me do all that easily.""]","[""Validated Reviewer"",""Review source: G2 invite"",""Incentivized Review""]","https://www.g2.com/products/zapier/reviews/zapier-review-8206170","https://www.g2.com/products/zapier/reviews","Zapier",22,"Zapier",1,"most_recent"
"https://www.g2.com/products/zapier/reviews",8199024,4346838,"Suzanne F.","Project Manager","Mid-Market (51-1000 emp.)",4.5,"2023-06-09","Streamlining business processes made easy","[""Question: What do you like best about Zapier? - Answer: I like how Zapier makes my workflows easier and more efficient. Its intuitive interface allows me to easily create, sign and manage all types of legal documents with minimal effort. In addition, the software's digital signing functionality helps save time by allowing users to complete their contracts instantly without having to print or mail anything. With the ability to streamline tedious processes like this so quickly and reliably, it's no wonder people rely on Zapier - the platform is an indispensable tool that ensures our projects come to a successful conclusion."",""Question: What do you dislike about Zapier? - Answer: I dislike that Zapier does not have an app for mobile devices. This severely limits the productivity and adaptability of users whose primary device is their smartphone, especially compared to other devices, as modern phone specifications are so similar to those of desktop computers. It would be great if they developed a mobile app version for people on the go who want to take advantage of all the features this software has to offer."",""Question: What problems is Zapier solving and how is that benefiting you? - Answer: Zapier solves the problem of manual data management and communication by automating processes. This makes our operations more efficient as we no longer have to waste valuable time manually re-keying or copying text from platform to platform on a daily basis.""]","[""Validated Reviewer"",""Review source: G2 invite"",""Incentivized Review""]","https://www.g2.com/products/zapier/reviews/zapier-review-8199024","https://www.g2.com/products/zapier/reviews","Zapier",22,"Zapier",1,"most_recent"
"https://www.g2.com/products/zapier/reviews",8195146,4342258,"Aspen F.","HR Manager","Mid-Market (51-1000 emp.)",5,"2023-06-08","Great tool for beginners","[""Question: What do you like best about Zapier? - Answer: Intuitive. A ton of integration options. Robust free plan."",""Question: What do you dislike about Zapier? - Answer: Haven't run into any issues not able to be resolved."",""Question: What problems is Zapier solving and how is that benefiting you? - Answer: Zapier has helped me connect all of our different platforms together for seamless and efficient processes and workflows.""]","[""Validated Reviewer"",""Verified Current User"",""Review source: G2 invite"",""Incentivized Review""]","https://www.g2.com/products/zapier/reviews/zapier-review-8195146","https://www.g2.com/products/zapier/reviews","Zapier",22,"Zapier",1,"most_recent"
"https://www.g2.com/products/zapier/reviews",3663530,1142191,"","","Small-Business (50 or fewer emp.)",5,"2019-11-14","Zapier FIXED Everything","[""Question: What do you like best about Zapier? - Answer: How simple it is to connect 2 or more softwares together"",""Question: What do you dislike about Zapier? - Answer: I haven't experienced a big issue however there was a time where the server was bugging out and I was unable to create a zap that was needed that night."",""Question: Recommendations to others considering Zapier: - Answer: n/a"",""Question: What problems is Zapier solving and how is that benefiting you? - Answer: integrations""]","[""Validated Reviewer"",""Review source: Seller invite"",""Incentivized Review""]","https://www.g2.com/products/zapier/reviews/zapier-review-3663530","https://www.g2.com/products/zapier/reviews","Zapier",78,"Zapier",1,"most_recent"
